headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
German,Urin,Synonyms,,"HarnÂ m,  PisseÂ f ,  NatursektÂ m "," HarnÂ m,  PisseÂ f (vulgar),  NatursektÂ m (euphemism/vulgar, urophilic)","<li id=""mwEg""> <span class=""Latn"" id=""mwEw"" lang=""de""><a href=""Harn.html"" title=""Harn"">Harn</a></span><span>Â </span><span class=""gender"" id=""mwFA""><abbr title=""masculine gender"">m</abbr></span></li>, <li id=""mwFQ""> <span class=""Latn"" id=""mwFg"" lang=""de""><a href=""Pisse.html"" title=""Pisse"">Pisse</a></span><span>Â </span><span class=""gender"" id=""mwFw""><abbr title=""feminine gender"">f</abbr></span> <span class=""ib-brac"" id=""mwGA""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">vulgar</span></span><span class=""ib-brac"" id=""mwGQ""><span class=""qualifier-brac"">)</span></span></li>, <li id=""mwGg""> <span class=""Latn"" id=""mwGw"" lang=""de""><a href=""Natursekt.html"" title=""Natursekt"">Natursekt</a></span><span>Â </span><span class=""gender"" id=""mwHA""><abbr title=""masculine gender"">m</abbr></span> <span class=""ib-brac"" id=""mwHQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">euphemism/vulgar, urophilic</span></span><span class=""ib-brac"" id=""mwHg""><span class=""qualifier-brac"">)</span></span></li>"
German,Urin,External links,,Urin in Duden online, Urin in Duden online,"<li id=""mwIQ""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Urin"" id=""mwIg"">Urin</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Urinal,Pronunciation,,Rhymes: -aËêl, Rhymes: -aËêl,"<li id=""mwBA""> <span id=""mwBQ"">Rhymes: </span><span class=""IPA"" lang="""">-aËêl</span></li>"
German,Urinal,Noun,"Â n â€_(genitive Urinals, plural Urinale)",urinal, urinal,"<li id=""mwCw""> <a href=""urinal.html"" id=""mwDA"" title=""urinal"">urinal</a></li>"
German,Urinal,External links,,Urinal in Duden online, Urinal in Duden online,"<li id=""mwDw""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Urinal"" id=""mwEA"">Urinal</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Urinale,Pronunciation,,Rhymes: -aËêlÉ™, Rhymes: -aËêlÉ™,"<li id=""mwAw""> <span id=""mwBA"">Rhymes: </span><span class=""IPA"" lang="""">-aËêlÉ™</span></li>"
German,Urinale,Noun,Â n,plural of Urinal, plural of Urinal,"<li id=""mwCg""> <span class=""form-of-definition"" id=""mwCw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urinal.html"" title=""Urinal"">Urinal</a></i></span></span></li>"
German,Urinalen,Noun,Â n,dative plural of Urinal, dative plural of Urinal,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urinal.html"" title=""Urinal"">Urinal</a></i></span></span></li>"
German,Urinals,Noun,,genitive singular of Urinal, genitive singular of Urinal,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urinal.html"" title=""Urinal"">Urinal</a></i></span></span></li>"
German,Urine,Noun,Â m,plural of Urin, plural of Urin,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urin.html"" title=""Urin"">Urin</a></i></span></span></li>"
German,Urinen,Noun,Â m,dative plural of Urin, dative plural of Urin,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urin.html"" title=""Urin"">Urin</a></i></span></span></li>"
German,Urins,Noun,Â m,genitive of Urin, genitive of Urin,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">genitive of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urin.html"" title=""Urin"">Urin</a></i></span></span></li>"
German,Urinstein,Etymology,,From Urin +â€_ Stein.,From Urin +â€_ Stein.,"<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""Urin.html"" title=""Urin"">Urin</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Stein.html"" title=""Stein"">Stein</a></i>.</p>"
German,Urinstein,Noun,"Â m â€_(genitive Urinsteins, no plural)",urine scale, urine scale,"<li id=""mwCA""> urine scale</li>"
German,Urinsteins,Noun,,genitive singular of Urinstein, genitive singular of Urinstein,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urinstein.html"" title=""Urinstein"">Urinstein</a></i></span></span></li>"
German,Urinstinkt,Etymology,,From ur- +â€_ Instinkt.,From ur- +â€_ Instinkt.,"<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""ur-.html"" title=""ur-"">ur-</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Instinkt.html"" title=""Instinkt"">Instinkt</a></i>.</p>"
German,Urinstinkt,Noun,"Â m â€_(genitive Urinstinktes, plural Urinstinkte)",basic instinct, basic instinct,"<li id=""mwCA""> basic instinct</li>"
Latin,Urius,Pronunciation,," IPA: /Ëˆu.ri.us/, [ËˆÊ_.ri.Ê_s]"," (Classical) IPA(key): /Ëˆu.ri.us/, [ËˆÊ_.ri.Ê_s]","<li id=""mwCA""> <span class=""ib-brac"" id=""mwCQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content""><a class=""external"" href=""https://en.wikipedia.org/wiki/Classical%20Latin"" title=""w:Classical Latin"">Classical</a></span></span><span class=""ib-brac""><span class=""qualifier-brac"">)</span></span><span> </span>IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/Ëˆu.ri.us/</span><span>, </span><span class=""IPA"" lang="""">[ËˆÊ_.ri.Ê_s]</span></li>"
Latin,Urius,Proper noun,Â m â€_(genitive UriÄ« or UrÄ«); second declension,"A river that flows in Hispania Baetica, now Tinto"," A river that flows in Hispania Baetica, now Tinto","<li id=""mwDg""> A river that flows in <a href=""Hispania_Baetica.html"" id=""mwDw"" title=""Hispania Baetica"">Hispania Baetica</a>, now Tinto</li>"
Latin,Urius,References,,"FÃ©lix Gaffiot , Dictionnaire IllustrÃ© Latin-FranÃ§ais, Paris: Hachette,  s.v. â€œUriusâ€ù."," FÃ©lix Gaffiot (1934), Dictionnaire IllustrÃ© Latin-FranÃ§ais, Paris: Hachette,  s.v. â€œUriusâ€ù.","<li id=""mwEw""> <a class=""external"" href=""https://en.wikipedia.org/wiki/FÃ©lix%20Gaffiot"" id=""mwFA"" title=""wikipedia:FÃ©lix Gaffiot"">FÃ©lix Gaffiot</a><span> (1934), </span><i><a class=""external"" href=""https://en.wikipedia.org/wiki/Dictionnaire%20IllustrÃ©%20Latin-FranÃ§ais"" title=""wikipedia:Dictionnaire IllustrÃ© Latin-FranÃ§ais"">Dictionnaire IllustrÃ© Latin-FranÃ§ais</a></i><span>, Paris: </span><a class=""external"" href=""https://en.wikipedia.org/wiki/Hachette%20(publisher)"" title=""w:Hachette (publisher)"">Hachette</a><span>,  </span><abbr title=""sub verbo = under the [head]word""><i>s.v.</i></abbr><span> â€œ</span><span class=""Latn"" lang=""la""><a class=""external"" href=""http://micmap.org/dicfro/search/gaffiot/Urius"">Urius</a></span><span>â€ù.</span></li>"
German,Urknall,Etymology,,ur- +â€_ Knall,ur- +â€_ Knall,"<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""de""><a href=""ur-.html"" title=""ur-"">ur-</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Knall.html"" title=""Knall"">Knall</a></i></p>"
German,Urknall,Pronunciation,,"IPA: /ËˆuËêÊÅËŒknal/, [ËˆÊ”uËêÉêÌ¯ËŒkÊ°nal],  Hyphenation: Urâ€§knall"," IPA(key): /ËˆuËêÊÅËŒknal/, [ËˆÊ”uËêÉêÌ¯ËŒkÊ°nal],  Hyphenation: Urâ€§knall","<li id=""mwBg""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆuËêÊÅËŒknal/</span><span>, </span><span class=""IPA"" lang="""">[ËˆÊ”uËêÉêÌ¯ËŒkÊ°nal]</span></li>, <li id=""mwCQ""> <span id=""mwCg"">Hyphenation: </span><span class=""Latn"" id=""mwCw"" lang=""de"">Urâ€§knall</span></li>"
German,Urknall,Noun,"Â m â€_(genitive Urknalls, no plural)",Big Bang, Big Bang,"<li id=""mwEA""> <a href=""Big_Bang.html"" id=""mwEQ"" title=""Big Bang"">Big Bang</a></li>"
German,Urknall,External links,,Urknall in Duden online, Urknall in Duden online,"<li id=""mwEw""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Urknall"" id=""mwFA"">Urknall</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Urknalls,Noun,,genitive singular of Urknall, genitive singular of Urknall,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urknall.html"" title=""Urknall"">Urknall</a></i></span></span></li>"
German,Urknalltheorie,Etymology,,Urknall +â€_ Theorie,Urknall +â€_ Theorie,"<p id=""mwAQ""><i class=""Latn mention"" id=""mwAg"" lang=""de""><a href=""Urknall.html"" title=""Urknall"">Urknall</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Theorie.html"" title=""Theorie"">Theorie</a></i></p>"
German,Urknalltheorie,Noun,"Â m â€_(genitive Urknalltheorie, no plural)",Big Bang theory, Big Bang theory,"<li id=""mwCA""> <a href=""Big_Bang.html"" id=""mwCQ"" title=""Big Bang"">Big Bang</a> <a href=""theory.html"" id=""mwCg"" title=""theory"">theory</a></li>"
German,Urkunde,Pronunciation,,"Audio,  IPA: /ËˆuËêÉêÌ¯kÊ_ndÉ™/"," Audio(file),  IPA(key): /ËˆuËêÉêÌ¯kÊ_ndÉ™/","<li id=""mwAg""> <table class=""audiotable"" id=""mwAw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>, <li id=""mwBQ""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆuËêÉêÌ¯kÊ_ndÉ™/</span></li>"
German,Urkunde,Noun,"Â f â€_(genitive Urkunde, plural Urkunden)",legal instrument, legal instrument,"<li id=""mwDA""> <a href=""legal.html"" id=""mwDQ"" title=""legal"">legal</a> <a href=""instrument.html"" id=""mwDg"" title=""instrument"">instrument</a></li>"
German,Urkunde,Derived terms,,"beurkunden,  urkundlich,  verurkunden"," beurkunden,  urkundlich,  verurkunden","<li id=""mwEA""> <span class=""Latn"" id=""mwEQ"" lang=""de"">beurkunden</span></li>, <li id=""mwEg""> <span class=""Latn"" id=""mwEw"" lang=""de""><a href=""urkundlich.html"" title=""urkundlich"">urkundlich</a></span></li>, <li id=""mwFA""> <span class=""Latn"" id=""mwFQ"" lang=""de"">verurkunden</span></li>"
German,Urkunde,External links,,Urkunde in Duden online, Urkunde in Duden online,"<li id=""mwHg""> <a class=""external"" href=""http://www.duden.de/rechtschreibung/Urkunde"" id=""mwHw"">Urkunde</a><span> in </span><i>Duden</i><span> online</span></li>"
German,Urkunden,Pronunciation,,Audio, Audio(file),"<li id=""mwAg""> <table class=""audiotable"" id=""mwAw"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">Audio</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>"
German,Urkunden,Noun,Â f,plural of Urkunde, plural of Urkunde,"<li id=""mwCQ""> <span class=""form-of-definition"" id=""mwCg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urkunde.html"" title=""Urkunde"">Urkunde</a></i></span></span></li>"
German,Urkundenbuch,Etymology,,Urkunde â€_ +â€_ Buch â€_,Urkunde â€_(â€œcertificateâ€ù) +â€_ Buch â€_(â€œbookâ€ù),"<p id=""mwAg""><i class=""Latn mention"" id=""mwAw"" lang=""de""><a href=""Urkunde.html"" title=""Urkunde"">Urkunde</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">certificate</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"">)</span><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""de""><a href=""Buch.html"" title=""Buch"">Buch</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">book</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"">)</span></p>"
German,Urkundenbuch,Noun,"Â n â€_(genitive Urkundenbuchs or Urkundenbuches, plural UrkundenbÃ_cher)",book holding a collection of medieval certificates or documents with a common subject like a family or geographic area -&gt; register, a book holding a collection of medieval certificates or documents with a common subject like a family or geographic area -&gt; register,"<li id=""mwCQ""> a book holding a collection of medieval certificates or documents with a common subject like a family or geographic area -&gt; <a href=""register.html"" id=""mwCg"" title=""register"">register</a></li>"
German,Urkundenbuches,Noun,,genitive singular of Urkundenbuch, genitive singular of Urkundenbuch,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urkundenbuch.html"" title=""Urkundenbuch"">Urkundenbuch</a></i></span></span></li>"
German,Urkundenbuchs,Noun,,genitive singular of Urkundenbuch, genitive singular of Urkundenbuch,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urkundenbuch.html"" title=""Urkundenbuch"">Urkundenbuch</a></i></span></span></li>"
German,UrkundenbÃ_cher,Noun,,plural of Urkundenbuch, plural of Urkundenbuch,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urkundenbuch.html"" title=""Urkundenbuch"">Urkundenbuch</a></i></span></span></li>"
German,UrkundenbÃ_chern,Noun,Â n,dative plural of Urkundenbuch, dative plural of Urkundenbuch,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">dative plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Urkundenbuch.html"" title=""Urkundenbuch"">Urkundenbuch</a></i></span></span></li>"
German,Urlaub,Etymology,,From Middle High German urloup. Related to erlauben.,From Middle High German urloup. Related to erlauben.,"<p id=""mwAg"">From <span class=""etylcleanup"" id=""mwAw""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Middle%20High%20German%20language"" title=""w:Middle High German language"">Middle High German</a></span></span> <i class=""Latn mention"" id=""mwBQ"" lang=""gmh"">urloup</i>. Related to <i class=""Latn mention"" id=""mwBg"" lang=""de""><a href=""erlauben.html"" title=""erlauben"">erlauben</a></i>.</p>"
German,Urlaub,Pronunciation,,"IPA: [ËˆÊ”uËêÉêÌ¯laÊ_Ì¯p],  audio ,  Rhymes: -aÊ_Ì¯p"," IPA(key): [ËˆÊ”uËêÉêÌ¯laÊ_Ì¯p],  audio (Austria)(file),  Rhymes: -aÊ_Ì¯p","<li id=""mwCA""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">[ËˆÊ”uËêÉêÌ¯laÊ_Ì¯p]</span></li>, <li id=""mwCw""> <table class=""audiotable"" id=""mwDA"" style=""vertical-align: top; display:inline-block; list-style:none;line-height: 1em; border-collapse:collapse;""><tbody><tr><td class=""unicode audiolink"" style=""padding-right:5px; padding-left: 0;"">audio (Austria)</td><td class=""audiofile""></td><td class=""audiometa"" style=""font-size: 80%;"">(file)</td></tr></tbody></table></li>, <li id=""mwDg""> <span id=""mwDw"">Rhymes: </span><span class=""IPA"" lang="""">-aÊ_Ì¯p</span></li>"
