headword_lang,head,pos,additional_pos,trans(no paren),trans(with paren),original_html
English,Yprois,Adjective, â€_(not comparable),"Of, comprising, or populated by Yprois.
 1890, The Irish Ecclesiastical Record, page 344:
 To trace the origin of the Yprois devotion to this Madonna, we must go back five centuries.
 2004 January, Ellen E. Kittell, â€œReconciliation or Punishment: Women, Community, and Malefaction in the Medieval County of Flandersâ€ù in The Texture of Society: Medieval Women in the Southern Low Countries, edited by Ellen E. Kittell and Mary A. Suydam, page 9:
 Margaret was a woman of property, a member of the upper classes; both she and her husband were from prominent Yprois families.
 For more examples of usage of this term, see Citations:Yprois."," Of, comprising, or populated by Yprois.
 1890, The Irish Ecclesiastical Record, page 344:
 To trace the origin of the Yprois devotion to this Madonna, we must go back five centuries.
 2004 January, Ellen E. Kittell, â€œReconciliation or Punishment: Women, Community, and Malefaction in the Medieval County of Flandersâ€ù in The Texture of Society: Medieval Women in the Southern Low Countries, edited by Ellen E. Kittell and Mary A. Suydam, page 9:
 Margaret was a woman of property, a member of the upper classes; both she and her husband were from prominent Yprois families.
 For more examples of usage of this term, see Citations:Yprois.","<li id=""mwTw""> Of, <span class=""Latn"" id=""mwUA"" lang=""en""><a href=""comprise.html"" title=""comprise"">comprising</a></span>, or <span class=""Latn"" id=""mwUQ"" lang=""en""><a href=""populate.html"" title=""populate"">populated</a></span> by Yprois.
<ul id=""mwUg""><li id=""mwUw""> <b id=""mwVA"">1890</b>, <i id=""mwVQ"">The Irish Ecclesiastical Record</i>, <a class=""external"" href=""http://books.google.co.uk/books?id=2KQ9AAAAYAAJ&amp;q=%22Yprois+devotion%22&amp;dq=%22Yprois+devotion%22&amp;hl=en&amp;sa=X&amp;ei=WTr2TrG0F8_U8QPljdGzAQ&amp;ved=0CDcQ6AEwAA"" id=""mwVg"">page 344</a>:
<dl id=""mwVw""><dd id=""mwWA""> To trace the origin of the <b id=""mwWQ"">Yprois</b> devotion to this Madonna, we must go back five centuries.</dd></dl></li>
<li id=""mwWg""> <b id=""mwWw"">2004</b> January, Ellen E. Kittell, â€œReconciliation or Punishment: Women, Community, and Malefaction in the Medieval County of Flandersâ€ù in <i id=""mwXA"">The Texture of Society: Medieval Women in the Southern Low Countries</i>, edited by Ellen E. Kittell and Mary A. Suydam, <a class=""external"" href=""http://books.google.co.uk/books?id=b0TbkFsvNowC&amp;pg=PA9&amp;dq=%22Yprois+families%22&amp;hl=en&amp;sa=X&amp;ei=ikL2TofUKsPn8QOI7vHFAQ&amp;ved=0CDAQ6AEwAA#v=onepage&amp;q=%22Yprois%20families%22&amp;f=false"" id=""mwXQ"">page 9</a>:
<dl id=""mwXg""><dd id=""mwXw""> Margaret was a woman of property, a member of the upper classes; both she and her husband were from prominent <b id=""mwYA"">Yprois</b> families.</dd></dl></li>
<li id=""mwYQ""> <span class=""see-cites"" id=""mwYg"">For more examples of usage of this term, see Citations:Yprois.</span></li></ul></li>"
French,Yproise,Noun,Â f â€_(plural Yproises),feminine singular of Yprois, feminine singular of Yprois,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">feminine singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Yprois.html"" title=""Yprois"">Yprois</a></i></span></span></li>"
French,Yproises,Noun,Â f,plural of Yproise, plural of Yproise,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""fr""><a href=""Yproise.html"" title=""Yproise"">Yproise</a></i></span></span></li>"
German,Ypsila,Noun,Â n,plural of Ypsilon, plural of Ypsilon,"<li id=""mwBQ""> <span class=""form-of-definition"" id=""mwBg"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Ypsilon.html"" title=""Ypsilon"">Ypsilon</a></i></span></span></li>"
German,Ypsilon,Noun,"Â n â€_(genitive Ypsilon or Ypsilons, plural Ypsilons or Ypsila)",Y , Y (25th letter of the German and English alphabet),"<li id=""mwBw""> <a href=""Y.html"" id=""mwCA"" title=""Y"">Y</a> (25th letter of the German and English alphabet)</li>"
German,Ypsilon,Noun,"Â n â€_(genitive Ypsilon or Ypsilons, plural Ypsilons or Ypsila)",upsilon , upsilon (Greek letter),"<li id=""mwCQ""> <a href=""upsilon.html"" id=""mwCg"" title=""upsilon"">upsilon</a> (Greek letter)</li>"
German,Ypsilons,Noun,,genitive singular of Ypsilon, genitive singular of Ypsilon,"<li id=""mwBg""> <span class=""form-of-definition"" id=""mwBw"">genitive singular of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Ypsilon.html"" title=""Ypsilon"">Ypsilon</a></i></span></span></li>"
German,Ypsilons,Noun,,plural of Ypsilon, plural of Ypsilon,"<li id=""mwCA""> <span class=""form-of-definition"" id=""mwCQ"">plural of <span class=""form-of-definition-link""><i class=""Latn mention"" lang=""de""><a href=""Ypsilon.html"" title=""Ypsilon"">Ypsilon</a></i></span></span></li>"
Welsh,Yr Amwythig,Alternative forms,,Amwythig, Amwythig,"<li id=""mwAg""> <span class=""Latn"" id=""mwAw"" lang=""cy""><a href=""Amwythig.html"" title=""Amwythig"">Amwythig</a></span></li>"
Welsh,Yr Amwythig,Pronunciation,,IPA: /É¨Ì_r É™ËˆmÊ_É¨Î¸ÉªÉ¡/, IPA(key): /É¨Ì_r É™ËˆmÊ_É¨Î¸ÉªÉ¡/,"<li id=""mwBQ""> IPA<sup>(key)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/É¨Ì_r É™ËˆmÊ_É¨Î¸ÉªÉ¡/</span></li>"
Welsh,Yr Amwythig,Proper noun,Â f,Shrewsbury, Shrewsbury,"<li id=""mwDA""> <a href=""Shrewsbury.html"" id=""mwDQ"" title=""Shrewsbury"">Shrewsbury</a></li>"
Turkmen,Yrak,Proper noun,,Iraq, Iraq,"<li id=""mwBQ""> <a href=""Iraq.html"" id=""mwBg"" title=""Iraq"">Iraq</a></li>"
Finnish,YrjÃ_nÃ_,Etymology,,Medieval variant of YrjÃ¶ â€_.,Medieval variant of YrjÃ¶ â€_(â€œGeorgeâ€ù).,"<p id=""mwAQ"">Medieval variant of <i class=""Latn mention"" id=""mwAg"" lang=""fi""><a href=""Yrj%C3%B6.html"" title=""YrjÃ¶"">YrjÃ¶</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss""><a href=""George.html"" title=""George"">George</a></span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwAw"">)</span>.</p>"
Finnish,YrjÃ_nÃ_,Pronunciation,,"IPA: /ËˆyrjÃ_nÃ_/,  Hyphenation: Yrâ€§jÃ_â€§nÃ_"," IPA(key): /ËˆyrjÃ_nÃ_/,  Hyphenation: Yrâ€§jÃ_â€§nÃ_","<li id=""mwBQ""> IPA<sup>(<a class=""external"" href=""https://en.wikipedia.org/wiki/Finnish%20phonology"" title=""wikipedia:Finnish phonology"">key</a>)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆyrjÃ_nÃ_/</span></li>, <li id=""mwCA""> <span id=""mwCQ"">Hyphenation: </span><span class=""Latn"" id=""mwCg"" lang=""fi"">Yrâ€§jÃ_â€§nÃ_</span></li>"
Finnish,YrjÃ_nÃ_,Proper noun,,"A male given name.
 PyhÃ_ YrjÃ_nÃ_ 
 Saint George"," A male given name.
 PyhÃ_ YrjÃ_nÃ_ ( also PyhÃ_ YrjÃ¶)
 Saint George","<li id=""mwDw""> <span class=""use-with-mention"" id=""mwEA"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>.
<dl id=""mwEg""><dd id=""mwEw""> <i id=""mwFA"">PyhÃ_ YrjÃ_nÃ_</i> ( also <i id=""mwFQ"">PyhÃ_ YrjÃ¶</i>)
<dl id=""mwFg""><dd id=""mwFw""> Saint George</dd></dl></dd></dl></li>"
Finnish,YrjÃ_nÃ_,Usage notes,,Mostly a middle name today., Mostly a middle name today.,"<li id=""mwGw""> Mostly a <a href=""middle_name.html"" id=""mwHA"" title=""middle name"">middle name</a> today.</li>"
Finnish,YrjÃ¶,Etymology,,"Medieval vernacular form of the Latin saint's name Georgius and of its Old Swedish / Middle Low Saxon equivalents, ultimately from Ancient Greek. Cognate to English George.","Medieval vernacular form of the Latin saint's name Georgius and of its Old Swedish / Middle Low Saxon equivalents, ultimately from Ancient Greek. Cognate to English George.","<p id=""mwAg"">Medieval vernacular form of the Latin saint's name <i class=""Latn mention"" id=""mwAw"" lang=""la""><a href=""Georgius.html"" title=""Georgius"">Georgius</a></i> and of its Old Swedish / Middle Low Saxon equivalents, ultimately from <span class=""etylcleanup"" id=""mwBA""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Ancient%20Greek%20language"" title=""w:Ancient Greek language"">Ancient Greek</a></span></span>. Cognate to English <a href=""George.html"" id=""mwBg"" title=""George"">George</a>.</p>"
Finnish,YrjÃ¶,Pronunciation,,"IPA: /ËˆyrjÃ¸/,  Hyphenation: Yrâ€§jÃ¶"," IPA(key): /ËˆyrjÃ¸/,  Hyphenation: Yrâ€§jÃ¶","<li id=""mwCA""> IPA<sup>(<a class=""external"" href=""https://en.wikipedia.org/wiki/Finnish%20phonology"" title=""wikipedia:Finnish phonology"">key</a>)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆyrjÃ¸/</span></li>, <li id=""mwCw""> <span id=""mwDA"">Hyphenation: </span><span class=""Latn"" id=""mwDQ"" lang=""fi"">Yrâ€§jÃ¶</span></li>"
Finnish,YrjÃ¶,Proper noun,,"A male given name.
 PyhÃ_ YrjÃ¶ 
 Saint George
 YrjÃ¶ VI
 George VI 
 1914 Anni Swan, Tottisalmen perillinen, WSOY , ISBN 9510252379, page 61:
 â€”YrjÃ¶, YrjÃ¶! Taivaan tÃ_hden, kuinka hÃ_n sen nimen on saanut?
 â€”YrjÃ¶ on varsin tavallinen nimi.
 â€”Mutta sehÃ_n on von Sumersien perintÃ¶nimi. Niin pitkÃ_lle kun tiedÃ_n, ovat Tottisalmen isÃ_nnÃ_t aina olleet YrjÃ¶jÃ_."," A male given name.
 PyhÃ_ YrjÃ¶ (also PyhÃ_ YrjÃ_nÃ_)
 Saint George
 YrjÃ¶ VI
 George VI (of England)
 1914 Anni Swan, Tottisalmen perillinen, WSOY (2000), ISBN 9510252379, page 61:
 â€”YrjÃ¶, YrjÃ¶! Taivaan tÃ_hden, kuinka hÃ_n sen nimen on saanut?
 â€”YrjÃ¶ on varsin tavallinen nimi.
 â€”Mutta sehÃ_n on von Sumersien perintÃ¶nimi. Niin pitkÃ_lle kun tiedÃ_n, ovat Tottisalmen isÃ_nnÃ_t aina olleet YrjÃ¶jÃ_.","<li id=""mwEg""> <span class=""use-with-mention"" id=""mwEw"">A male <a href=""given_name.html"" title=""given name"">given name</a></span>.
<dl id=""mwFQ""><dd id=""mwFg""> <i id=""mwFw"">PyhÃ_ YrjÃ¶</i> (also <i id=""mwGA"">PyhÃ_ <a href=""Yrj%C3%A4n%C3%A4.html"" id=""mwGQ"" title=""YrjÃ_nÃ_"">YrjÃ_nÃ_</a></i>)
<dl id=""mwGg""><dd id=""mwGw""> Saint George</dd></dl></dd>
<dd id=""mwHA""> <i id=""mwHQ"">YrjÃ¶ VI</i>
<dl id=""mwHg""><dd id=""mwHw""> George VI (of England)</dd></dl></dd></dl>
<ul id=""mwIA""><li id=""mwIQ""> <b id=""mwIg"">1914</b> <a class=""external"" href=""https://en.wikipedia.org/wiki/Anni%20Swan"" id=""mwIw"" title=""wikipedia:Anni Swan"">Anni Swan</a>, <i id=""mwJA"">Tottisalmen perillinen</i>, WSOY (2000), ISBN 9510252379, page 61:
<dl id=""mwJg""><dd id=""mwJw""> â€”<b id=""mwKA"">YrjÃ¶, YrjÃ¶</b>! Taivaan tÃ_hden, kuinka hÃ_n sen nimen on saanut?</dd>
<dd id=""mwKQ""> â€”<b id=""mwKg"">YrjÃ¶</b> on varsin tavallinen nimi.</dd>
<dd id=""mwKw""> â€”Mutta sehÃ_n on von Sumersien perintÃ¶nimi. Niin pitkÃ_lle kun tiedÃ_n, ovat Tottisalmen isÃ_nnÃ_t aina olleet <b id=""mwLA"">YrjÃ¶jÃ_</b>.</dd></dl></li></ul></li>"
Finnish,YrjÃ¶,Proper noun,,"The letter ""Y"" in the Finnish tavausaakkoset, a spelling system similar to ICAO spelling alphabet."," The letter ""Y"" in the Finnish tavausaakkoset, a spelling system similar to ICAO spelling alphabet.","<li id=""mwLQ""> The letter ""Y"" in the Finnish <i id=""mwLg""><a href=""tavausaakkoset.html"" id=""mwLw"" title=""tavausaakkoset"">tavausaakkoset</a></i>, a spelling system similar to <a href=""ICAO_spelling_alphabet.html"" id=""mwMA"" title=""ICAO spelling alphabet"">ICAO spelling alphabet</a>.</li>"
Finnish,YrjÃ¶,Related terms,," Jiri, Jori, Jyri, Jyrki, YrjÃ_nÃ_,   Irja,   YrjÃ¶lÃ_"," (male names) Jiri, Jori, Jyri, Jyrki, YrjÃ_nÃ_,  (female name) Irja,  (surnames) YrjÃ¶lÃ_","<li id=""mwNA""> <span class=""ib-brac"" id=""mwNQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">male names</span></span><span class=""ib-brac"" id=""mwNg""><span class=""qualifier-brac"">)</span></span> Jiri, <a href=""Jori.html"" id=""mwOA"" title=""Jori"">Jori</a>, <a href=""Jyri.html"" id=""mwOQ"" title=""Jyri"">Jyri</a>, <a href=""Jyrki.html"" id=""mwOg"" title=""Jyrki"">Jyrki</a>, <a href=""Yrj%C3%A4n%C3%A4.html"" id=""mwOw"" title=""YrjÃ_nÃ_"">YrjÃ_nÃ_</a></li>, <li id=""mwPA""> <span class=""ib-brac"" id=""mwPQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">female name</span></span><span class=""ib-brac"" id=""mwPg""><span class=""qualifier-brac"">)</span></span> <a href=""Irja.html"" id=""mwPw"" title=""Irja"">Irja</a></li>, <li id=""mwQA""> <span class=""ib-brac"" id=""mwQQ""><span class=""qualifier-brac"">(</span></span><span class=""ib-content""><span class=""qualifier-content"">surnames</span></span><span class=""ib-brac"" id=""mwQg""><span class=""qualifier-brac"">)</span></span> <a href=""Yrj%C3%B6l%C3%A4.html"" id=""mwQw"" title=""YrjÃ¶lÃ_"">YrjÃ¶lÃ_</a></li>"
Finnish,YrjÃ¶lÃ_,Etymology,,From YrjÃ¶ +â€_ -lÃ_.,From YrjÃ¶ +â€_ -lÃ_.,"<p id=""mwAQ"">From <i class=""Latn mention"" id=""mwAg"" lang=""fi""><a href=""Yrj%C3%B6.html"" title=""YrjÃ¶"">YrjÃ¶</a></i><span> +</span><span>â€_</span><span> </span><i class=""Latn mention"" lang=""fi""><a href=""-l%C3%A4.html"" title=""-lÃ_"">-lÃ_</a></i>.</p>"
Finnish,YrjÃ¶lÃ_,Pronunciation,,"IPA: /ËˆyrjÃ¸lÃ_/,  Hyphenation: Yrâ€§jÃ¶â€§lÃ_"," IPA(key): /ËˆyrjÃ¸lÃ_/,  Hyphenation: Yrâ€§jÃ¶â€§lÃ_","<li id=""mwBQ""> IPA<sup>(<a class=""external"" href=""https://en.wikipedia.org/wiki/Finnish%20phonology"" title=""wikipedia:Finnish phonology"">key</a>)</sup><span>:</span><span> </span><span class=""IPA"" lang="""">/ËˆyrjÃ¸lÃ_/</span></li>, <li id=""mwCA""> <span id=""mwCQ"">Hyphenation: </span><span class=""Latn"" id=""mwCg"" lang=""fi"">Yrâ€§jÃ¶â€§lÃ_</span></li>"
Finnish,YrjÃ¶lÃ_,Proper noun,,A  surnameâ€‹., A  surnameâ€‹.,"<li id=""mwDw""> <span class=""use-with-mention"" id=""mwEA"">A  <a href=""surname.html"" title=""surname"">surname</a><span>â€‹</span>.</span></li>"
Finnish,YrjÃ¶lÃ_,Proper noun,,Any of a number of small places in Finland., Any of a number of small places in Finland.,"<li id=""mwEg""> Any of a number of small places in <a href=""Finland.html"" id=""mwEw"" title=""Finland"">Finland</a>.</li>"
Middle English,Yrland,Proper noun,,Ireland, Ireland,"<li id=""mwBw""> <a href=""Ireland.html"" id=""mwCA"" title=""Ireland"">Ireland</a></li>"
Danish,Yrsa,Etymology,,"Old Norse Yrsa, of obscure origin, possibly from Latin ursa â€_. Latinized as Ursula.","Old Norse Yrsa, of obscure origin, possibly from Latin ursa â€_(â€œshe-bearâ€ù). Latinized as Ursula.","<p id=""mwAQ""><span class=""etylcleanup"" id=""mwAg""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Old%20Norse%20language"" title=""w:Old Norse language"">Old Norse</a></span></span> <i class=""Latn mention"" id=""mwBA"" lang=""non""><a href="""" title=""Yrsa"">Yrsa</a></i>, of obscure origin, possibly from <span class=""etylcleanup"" id=""mwBQ""><span class=""etyl""><a class=""external"" href=""https://en.wikipedia.org/wiki/Latin%20language"" title=""w:Latin language"">Latin</a></span></span> <i class=""Latn mention"" id=""mwBw"" lang=""la""><a href=""ursa.html"" title=""ursa"">ursa</a></i><span> </span><span>â€_</span><span class=""mention-gloss-paren"">(</span><span class=""mention-gloss-double-quote"">â€œ</span><span class=""mention-gloss"">she-bear</span><span class=""mention-gloss-double-quote"">â€ù</span><span class=""mention-gloss-paren"" id=""mwCA"">)</span>. Latinized as <i class=""Latn mention"" id=""mwCQ"" lang=""la""><a href=""Ursula.html"" title=""Ursula"">Ursula</a></i>.</p>"
Danish,Yrsa,Proper noun,,A female given name., A female given name.,"<li id=""mwDg""> <span class=""use-with-mention"" id=""mwDw"">A female <a href=""given_name.html"" title=""given name"">given name</a></span>.</li>"
Translingual,Ys,Symbol,," Symbol for the yottasecond, an SI unit of time equal to 1024 seconds."," (metrology) Symbol for the yottasecond, an SI unit of time equal to 1024 seconds.","<li id=""mwBg""> <span class=""ib-brac"" id=""mwBw"">(</span><span class=""ib-content"">metrology</span><span class=""ib-brac"">)</span><span> Symbol for the </span><b><a href=""yottasecond.html"" title=""yottasecond"">yottasecond</a></b><span>, an </span>SI unit<span> of </span><a href=""time.html"" title=""time"">time</a><span> equal to 10</span><sup>24</sup><span> </span><a href=""second.html"" title=""second"">second</a><span>s.</span></li>"
